,Stromal cell (c34),Endothelial cell (c17),Principal cells of cortical collecting duct (c81),Dendritic cell (c33),Macrophage (c25),Osteoblast (c68),NK cell (c63),Macrophage (c27),Dendritic cell (c90),Smooth muscle cell (c53),Neutrophil (c12),Stromal cell (c30),Dendritic cell (c85),Stromal cell (c28),B cell (c72),Muscle cell (c49),Myocyte (c2),Monocyte (c26),T cell (c3),Mast cell (c83),Trophoblast stem cell (c9),MSC (Cultured) (c5),MEF (Cultured) (c93),Trophoblast progenitor cell (c50),T cell (c8),B cell (c24),Testicular cell (c7),Leydig cell (c71),Stromal cell (c32),Gastric mucosa cell (c69),Stomach epithelial cell (c16),Endocrine cell (c74),Epithelial cell (c46),Mast cell (c75),Neuron (c4),Erythroid progenitor (c35),Erythroblast (c20),Macrophage (c91),NK/T cell (c59),T cell (c15),Intestinal epithelial cell (c31),B cell (c56),Prostate gland cell (c10),Urothelium (c44),Placenta endodermal cell (c77),Spongiotrophoblast (c78),Myeloid progenitor cell (c38),Hepatocyte (c94),Erythroblast (c14),Myocyte (c51),Proliferating Myocyte (c1),Microglia (c66),Cycling cell (c55),Monocyte (c13),Endothelial cell (c62),Stromal cell (c45),Epithelial cell (c67),Myoblast (c42),Pancreatic acinar cell (c70),Stromal cell (c23),Luteal cell (c54),Cumulus cell (c40),Adipocyte (c43),Neutrophil (c64),Chondrocyte (c22),Osteoblast (c52),Chondrocyte (c11),Neutrophil (c87),Oligodendrocyte (c19),Astrocyte (c89),Proliferative neuron (c21),Cardiac muscle cell (c65),Cartilage cell (c95),Endothelial Cell (c48),Muscle cell (c88),Secretory alveoli cell (c18),Epithelial cell (c60),Alveolar type II cell (c36),Eosinophil (c82),Clara Cell (c79),Macrophage (c41),Hepatocyte (c92),Renal tubular cell (c57),Proximal tubule brush border cell (c37),Intercalated cells of collecting duct (c80),mESC (c6),Oligodendrocyte (c84)
Rpl41,4.42911877394636,3.35404105309676,3.99767185393947,2.30126263967841,2.70180997000236,3.49509817233794,2.78000208891829,2.81880233137906,2.34494640122512,3.61995466145796,2.47594936708861,3.58308720659102,2.93572831883244,2.8646809878395,4.46862075166337,3.20365483385829,3.12715771655122,2.31211730344408,2.37536223414678,3.1195259215087,2.34908427060222,5.06387428149796,2.86375864065107,2.62470557269064,2.31202119452435,2.55560573557638,3.84552357021904,3.20763679960187,2.90784975050822,3.04312022757898,3.15036579621161,3.52403089150484,3.11406038060738,2.87608133917537,3.00865533454939,2.90790660479994,3.19900256400698,2.79528963958606,2.53366064122592,2.6198834176033,3.24339860975591,2.88480301814791,4.49876199635761,2.78647336515639,3.36346768781335,2.73228753663162,2.4436480173974,2.67672466236768,2.67172772948986,3.06855066327971,3.22682497770715,2.78254584876683,3.37219684519727,2.49589130602849,1.42208882695537,1.60900072586499,1.9459991708126,3.92943292273876,2.89194377011235,3.46169798679131,3.17028357484573,3.25828925006037,2.78948078624226,3.08686055569982,3.41521667830021,4.60392312264712,3.40670471108476,2.70460959548448,3.37762414029023,4.22489437764056,3.26144134665965,3.89283599763173,3.16877596367501,2.37992066931102,3.01235524384277,6.27626459143969,2.60307733297809,2.99449724862431,2.52219728754025,3.09203346671517,2.27515693100518,2.47829739568748,2.3919169702385,2.80009105987187,2.28184074852015,2.46721658993031,2.48356464572681
Rpl5,0.552859372782744,0.509988977329872,0.727545643916187,0.516212435141405,0.610064376959116,0.515981859164109,0.49089579779271,0.575107886457026,0.526416539050536,0.575999087526198,0.655334538878843,0.49077302302858,0.449059781083357,0.557132908340922,0.572439009770425,0.539144746176329,0.588330750702401,0.452193509169891,0.543480129115203,0.532965599493124,0.737237854667215,0.671143505429744,0.595906970408962,0.769391708117082,0.480823859388923,0.473636671559219,0.220316454543799,0.574569638292578,0.614489003880983,0.660028946449069,0.575532191027979,0.753542775736672,0.643280078623121,0.665655544320863,0.630800200577022,0.701579833183006,0.648664769550035,0.582847626977519,0.620397232760545,0.477923416315095,0.626290589756972,0.613603347715791,0.607747242628251,0.60740041722852,0.517152895661443,0.611963454576797,0.683878075126439,0.717848886725879,0.853779293651667,0.534504657070279,0.635996793993248,0.623362544041919,0.650888339652428,0.621478930318047,0.750348376031729,0.810549237841761,0.826596185737977,0.466736129943906,0.752272342347428,0.484956768656478,0.564723011856063,0.595978511967412,0.465538180128042,0.464165151908595,0.525612022639161,0.580939171785219,0.52831626981186,0.598037898131972,0.516726081163804,0.552486187845304,0.653791237694446,0.530392737319913,0.627958651338035,0.783307223092564,0.514801826781928,0.346303501945525,0.647438886298541,0.55327663831916,0.497609522880281,0.591124045107312,0.74833474959568,0.588070568468216,0.711389098907141,0.747991804611532,0.773343517280886,0.710524162656293,0.474799123447772
Rpl6,0.947921101177806,0.852860052725952,1.04613405219949,0.862420088898334,0.819710809262193,0.822855280666974,0.828604254430248,0.825266922270172,0.803981623277182,0.815523460556894,1.04810126582278,0.939908063334148,0.701655907942745,0.858466813092623,0.92309536654079,0.746289832865129,0.846381718154888,0.854719862414565,0.809204442718019,0.745406432857516,0.927930085540378,0.821008645918755,1.06922736404808,0.81865977363686,0.873735893740319,0.912272778593203,0.382367400447916,0.814350668446174,0.935016632785068,1.064281080002,1.07543765762244,0.967234010647072,0.736685645594912,0.851027974384901,0.826290124488565,0.940786476107231,0.917077777639705,0.808849768050434,1.13218775570929,0.758429680203536,0.777568509988125,0.865115673987988,0.82056109189875,0.790386978254778,0.781650941534089,0.685226685054301,0.924952250144859,0.778683538143326,0.856713243114387,0.844093988145639,0.778948610209952,0.813081579185112,0.807463864698042,0.872863666177032,0.957587451316683,0.872766236908506,0.953565505804312,0.806440102196657,0.831310337040592,0.83750757744951,0.983498578659086,0.821520838744071,0.690435851687482,0.808231628148533,0.924236180608701,0.778284129185655,0.891467533430032,0.893697083725306,0.909221850131432,0.422489437764056,0.786553443050024,0.811624235247681,0.850159404888417,0.839972000933302,0.882808677214158,0.692607003891051,0.919203357090521,0.843421710855428,0.702507561713338,0.900327391778829,1.05260272470601,0.896107532903949,0.986322083992027,1.11223129207454,1.00248233721596,0.821537752058493,1.16873630387144
Rpl7,1.1471548176529,1.13376035597637,1.42598946207573,1.08378048132604,0.956553978900536,1.13516009016104,1.06012603140341,1.09605763114007,1.06240428790199,1.12776058968619,0.954068716094033,1.11034620594701,1.09458321639068,1.23747790218032,1.01600431577054,1.16625521409722,1.18079795341082,0.987412711826714,0.909925301561001,0.928031008907607,1.45911188030673,0.960360288031625,1.20883985425818,0.986036215402682,1.34379503985934,0.93259568702721,0.528031172047122,0.98853122808605,1.25900942524487,1.05055647052952,1.09049891206471,1.02346854614981,1.19477903491744,1.05044377036288,1.32191885351337,0.896618096947267,0.958085320542294,0.904008564291662,1.19616157107788,0.96035554410486,1.1421482977452,0.995208256542573,1.06304610284639,1.0945662092801,1.02246259523904,1.00413721772108,0.939974676481319,1.02202214381312,0.942531264898962,0.994919559695174,1.16304487368542,0.91245821664107,1.19437363319919,0.808770534117747,1.2362882766999,1.13027548304587,1.26191956882255,1.04337648620488,1.08253824874386,0.947048251071478,0.880191361020592,1.0115231625135,0.915333523246923,0.954297585042846,0.917087857100808,0.940756885278383,0.916171701023105,0.83658110469023,1.26030751503367,1.03997400064998,1.00448385561484,0.974442470890073,0.956429330499469,1.61661277957401,1.15804925786984,0.906614785992218,1.42276693532272,1.1655827913957,0.84398477900283,1.50054565296471,1.62276253392177,1.58218986278353,1.60835796274658,1.51549643890858,1.67080389535994,1.30780330697768,1.11395178962747
Rpl7a,0.516531857528026,0.305282246389695,0.614201690969244,0.402875914218421,0.318177222016246,0.363902995410477,0.32726386519514,0.422949297663463,0.459418070444104,0.335048974179843,0.449186256781193,0.195976105349648,0.398540555711479,0.431242299244656,0.389618174189294,0.343350075196504,0.266642060080374,0.353600498154161,0.289099803027126,0.268346315828706,0.455718281600911,0.313111097093113,0.463104845574965,0.281435387969143,0.550794495643281,0.292988596590268,0.253090803153621,0.475037889926935,0.426792644612826,0.479113639766432,0.478114715486495,0.38239484141861,0.259098920556535,0.339849455117403,0.407694599681693,0.42378397478218,0.371138974148679,0.333055786844296,0.450792233876367,0.406106083539983,0.453833760693458,0.379436699117539,0.291595899240828,0.335794710155515,0.284236706012396,0.267195311153249,0.339792976658011,0.304173257087237,0.371511350716984,0.275190516511431,0.281739987300882,0.406540789592556,0.266566596358649,0.410994091959928,0.464501375638689,0.518474992222875,0.510468490878939,0.20553517648906,0.340145655733077,0.303097980410299,0.618803300284268,0.486624656560548,0.229395624990629,0.22396780057128,0.343119528378844,0.336041212601545,0.281627510561032,0.231823679612955,0.682366497425372,0.779980500487488,0.390771774254152,0.276297611999211,0.231861655878659,0.479984000533316,0.638150383297994,0.233463035019455,0.386331845733697,0.418209104552276,0.561030344423846,0.300109130592943,0.540007126997615,0.588070568468216,0.316172932847618,0.461803635890598,0.420087836547642,0.358702200932737,0.383491599707816
Rpl8,1.11536824180502,1.13325239882764,1.21002328146061,1.29097380863837,1.35899423640837,0.988512614398609,1.31079622602096,1.26111101559411,1.15811638591118,1.28316628409302,1.2622061482821,1.16863938175923,1.0440639910188,1.41024267423796,1.55247857100042,1.35069946936807,1.46271306705189,1.2038725555605,1.25918261413598,1.10320152062912,1.89946633287995,2.61900802275503,1.53233220962305,1.38692978963211,1.59975599983255,1.3249407248504,1.40292420021485,1.17402221367657,1.35892164110146,0.924539601736787,0.987633748746231,1.46209792307116,1.44819239922352,1.32007639591057,1.41275989622319,1.33388505063091,1.44064883045659,1.39169739502795,1.33452354385182,1.41895591124279,1.54606034476238,1.35838338284079,1.39863717284986,1.14342649520858,1.17642414432908,1.12911566971212,1.09377570802126,1.26536074948291,1.32101074558991,1.42269968952865,1.51279106481755,0.96666365525341,1.45447016653942,1.20629758665666,1.58287776467646,1.45345822819813,1.19454809286899,1.29315881874367,1.28154462823915,1.21292367248402,1.06219233169244,1.19514651138419,1.37712340884897,1.32757725266165,0.963762204711166,1.25777689716663,1.01216503795619,1.33046633517,1.28551366533434,1.6249593760156,1.38273089351469,1.25074008288928,1.34286542363057,2.16326122462585,1.17945685858751,1.4863813229572,1.26556983947246,1.27263631815908,1.22450970826422,1.1913423062932,1.74885556865218,1.86222346681602,1.69427452058561,1.35451559400306,1.68035134619057,2.46870420921878,1.40613586559533
Rpl9,0.86504895700298,0.860479409956976,0.911346648695013,0.787157555472914,0.639724965452156,0.738668766803357,0.865160324478641,0.835582758798549,1.07197549770291,0.761345328561856,1.02278481012658,0.743376784881526,0.920572551220881,0.822306744522419,0.710303902175868,0.797366703555518,0.668514281896022,0.790967990629957,0.861111779527884,0.603779210614588,0.744919769181063,0.471004727251179,1.00793407566316,0.741045697818032,1.04656934568485,0.916224455233149,0.530762367764607,0.984007057705793,0.719021437811865,0.902081149872735,0.912968380979238,1.03846442228387,0.640031189337145,0.766767778901247,0.601731066909878,0.777131008061891,0.693400270898314,0.582847626977519,1.06077512460016,0.928150462142926,0.785888795600838,0.738275405997268,0.588307516012196,1.03636498633589,0.801389601673838,0.659369074297535,0.776874047685473,0.6935150261589,0.64143470128727,0.621824724809483,0.607545218920991,0.840184298491282,0.635360188408235,0.779342559086635,1.09336477650338,1.10780823338288,1.03130182421227,0.666561995974936,0.546208999040253,0.699784109157813,0.921791582888442,1.02428111231097,1.15072641947914,0.710854323552324,0.812806431809199,0.729146027342976,0.822295864169428,0.628275769385835,1.27831190810558,0.877478063048424,0.593672503193808,0.559996052891257,0.656941358322867,0.709976334122196,1.15804925786984,0.381322957198444,0.695397322320655,0.967483741870936,0.765928383256903,0.800291014914514,0.553712891642225,0.658078969476337,0.945082136229294,1.01466714364695,1.16478900133664,0.698995113170637,0.967859751643536
Rplp0,2.33631332481907,1.49898154591679,1.81043989707144,1.65046308594096,1.47426606896087,1.27909187192787,1.56668871635971,1.48548046008631,1.26339969372129,1.49417585081053,1.50379746835443,1.90368857009616,1.605388717373,1.58970375529008,1.71132290355452,1.66283590136489,1.35261980596858,1.67756378893683,1.50703155347315,1.52808318735791,1.34704630386943,1.07065644372315,1.88987639186842,1.51921117102768,1.68168742860902,1.26961725189116,1.66238779337594,1.48166579953401,0.955807614119386,1.74302540300444,1.81279822084926,1.36087575916623,1.20858681438283,1.63464779238288,1.14459713814379,1.58796946337744,2.20322344140271,1.7128583323421,1.24674551811352,1.84180863740298,1.79718169234609,1.69987641204657,1.50095152346068,1.9175267114872,1.78042714460542,2.18496810894673,1.69252670057443,1.60603479742061,2.44434664612902,1.49326136042902,1.25360415531784,1.20155388924022,1.36130125907426,1.73774686454902,1.25415371422446,1.6522069752169,1.85012437810945,1.70851115456531,1.37046237226896,1.52931542396495,1.65534216182486,1.42342268454602,1.62601016537475,1.62944689690989,1.95864064116257,1.6445413116703,1.95057048981306,1.54885096089235,1.22789960750423,0.909977250568736,1.33012700082663,1.87734359581606,1.73896241908994,2.19326022465918,1.86755831022672,1.82101167315175,1.95697062545794,1.36368184092046,1.34647282661723,1.22771917060749,2.18744003727968,1.82021842621115,2.01732077806035,1.97567400565872,1.82356310864999,0.865608473479467,1.33308984660336
Rplp1,1.60578969774372,1.92464963655666,1.36931748560225,2.29949175653899,2.03040210320537,2.24587893436168,2.13243741948961,2.67953853824596,1.55053598774885,2.34676855957456,1.69692585895118,2.01028180586707,1.92534381139489,2.87673434402957,1.88814961337889,1.91254504696235,1.7583102911744,1.74872866906848,2.28770414880562,3.37669114084455,2.45753482844477,2.89216782601881,2.71052541968877,2.30142607428004,1.67750115122628,1.73478604493621,2.42894339141676,1.7847852150112,3.2202919977823,2.60767579977042,2.25149731300812,1.33463297593162,1.81694133318172,1.98292326704865,1.66348117410231,2.0154728806152,1.99942837970499,1.95075532294516,2.09625827568251,2.79218060609964,1.95224156058303,1.80069816352638,2.75737174896151,2.71725462675771,2.02518653033832,2.1332528874332,1.81413681853624,1.3870300523178,1.8417867752228,2.03394016370308,2.20777283152157,2.32179962056193,1.89961050220629,1.89162025941508,1.44352735198485,2.20351871694722,1.67651326699834,1.9782760737072,1.59487382148704,2.18230545895415,2.32683907647507,1.75604066140857,2.14627344558226,2.08062840820566,2.0561942325644,2.34832573806221,1.99574382484039,1.85458943690364,2.46300097223723,2.63243418914527,1.63322562060069,2.38059996052891,1.66167520046372,3.55321489283691,2.32323438264557,2.22568093385214,3.11196962632385,1.88594297148574,2.84417991999219,2.29174245180065,3.9171075354294,3.29039484738169,2.10667399821294,2.06835994666493,2.89287760168035,2.24184226772684,1.49744338933528
Rplp2,1.01433234000284,1.21503349977396,1.21308663154025,1.40873753740991,1.24776702955947,1.08899329223583,1.20286878111618,1.49149803139453,1.3208269525268,1.28744350503999,1.52622061482821,0.910483888876552,1.4313780522032,1.2428349493759,1.18383983695978,1.22584489656934,1.08820506619914,1.48927337692182,1.41421711017074,1.0510230703291,1.39358966827686,1.14501555041987,1.45741819048592,1.45307048032989,1.22657927314264,1.21542282940047,1.52946960179166,1.37534779559798,1.43169007577158,1.20152717472676,1.23149788982212,1.15093349328935,1.20371348045387,1.37063251320076,1.05012245372557,1.27321164557433,1.3039570207813,1.10622100630427,1.64992933125046,1.42185436861937,1.14063551854289,1.36163569740465,0.911620863942377,1.56664279538318,1.35407208558683,1.34459575935184,1.23183895958967,1.32619540090035,1.31147540983607,1.19778436353373,1.13147056476377,1.3099647664649,1.15425924248502,1.54895892303587,1.49712366455855,1.4845667277315,1.3629767827529,1.11474286693025,1.03172810929826,1.08477171936318,1.57734174582264,1.53049833463191,3.01887641123289,1.19449493638016,1.29384655492856,1.0834158906281,1.3220258829093,1.28006988308023,1.49616506427568,1.33246668833279,1.07211743192806,1.32474837181764,1.34286542363057,1.73660877970734,1.41799869515577,1.19066147859922,1.06307866515686,1.28264132066033,1.76114742901746,1.34594397962896,1.73240865107864,1.2741528983478,1.50525809333975,1.39028911509317,1.64216154286805,1.42179213495682,1.11395178962747
Rps10,0.452391088406414,0.593293949722401,0.663215292243598,0.58704776071827,0.554787825676632,0.545854493115716,0.675416913275076,0.638722211715352,0.756125574272588,0.588830750367128,0.848462929475588,0.556283449179454,0.707269155206287,0.779450366957733,0.635377330216388,0.644136091484351,0.528511290923033,0.633070912837848,0.694733295978385,0.588871081957437,0.797111600142793,0.64877842706595,0.933020056526032,0.668155957049045,0.698510283291371,0.677994806367845,0.528031172047122,0.88447530934015,0.508223988172242,0.756101212756401,0.767483072111364,0.656069580865262,0.579114515225107,0.631951466127401,0.561034279775877,0.681820295137759,0.601858180176374,0.594742476507672,0.937290783307298,0.820263437570449,0.654277004999735,0.688406582684677,0.392887106345536,0.836612640922406,0.639532588527891,0.629201861747975,0.686024136031647,0.632680374741453,0.571386657864818,0.547734970364098,0.624199799451093,0.713704941729154,0.546073318754125,0.754652986814771,0.6324364883696,0.64982199025267,0.68407960199005,0.443898888111788,0.599841924010614,0.541322357995938,0.816404354156555,0.742694934638289,0.515765326776317,0.52259153466632,0.614335332060651,0.542104220328908,0.628191690223855,0.641714823276441,1.01184689064132,0.8124796880078,0.588662608652088,0.476119992105783,0.637619553666313,0.359988000399987,0.938876202903278,0.478599221789883,0.626124025844268,0.732366183091546,0.770806907991023,0.545652964714442,0.285079904607878,0.490058807056847,0.70795243659358,0.65855800188624,0.677869008974604,0.653994629694369,0.511322132943755
Rps11,1.35433517808997,1.65492439057841,1.76448964587673,1.90281393330854,1.88142505645623,1.4257393476903,1.57713330780211,1.4579715626773,2.00038284839204,1.27176036156774,1.2622061482821,1.50507428216118,1.52680325568341,1.07140943911716,1.3966313013247,1.37623790471326,1.53112361945914,1.80432623167134,1.43071745564673,1.39391002944355,1.53909416671562,1.46978707298471,1.55957367112746,1.73180624827056,1.83179537476153,1.4147002371006,1.31370514011034,1.3210577510349,0.6785945296618,1.40739631681389,1.4154374653511,1.10594586488716,1.61469797512975,1.52230086507134,1.84152961781356,1.46755251387817,1.50816630008409,2.47412870227192,1.60380867365915,0.963576052301053,1.49235668308032,1.61206391882223,1.00984264052876,1.05552588277843,1.98176147803087,1.43940699879331,1.59023113075949,2.57938922009977,1.90449994498845,1.53295230031047,1.4315999847333,1.70747131628873,1.48552646902781,1.37837642370299,1.48997748954872,1.23224223151637,1.25932835820896,1.5900429625612,1.62451306949698,1.32831360537706,1.23136656728836,1.43344678795832,1.91312952606564,1.40547909633861,1.21605597557796,1.45829205468595,1.24685463009038,1.47493616449402,0.721976162183573,1.00747481312967,1.81859171864432,1.39135583185317,1.86455414935755,1.44995166827772,0.929701516881422,1.50194552529183,1.10037967095184,1.1735867933967,1.65381988486682,1.54601673335758,1.72144403936296,1.26015121814618,1.4124682108736,1.44882760414973,1.32709566545732,1.39352736847586,1.29656683710738
Rps12,0.768553994607635,1.20639822824547,0.718355593677245,1.20154421009758,1.26394553237386,0.904326100534992,1.02879225707621,1.26970754603442,0.966692189892802,1.2803148034617,1.26582278481013,1.0498323377229,1.10580971091777,1.54149033052981,0.881136486243481,1.08963990806163,1.04747692337064,1.03337336357841,1.08214765746658,1.00629868435765,1.86263833094591,2.04172138464685,1.74004835359417,1.26072255330062,0.813931931129757,1.00316134131196,1.55313996467654,0.979482887325537,1.87696359268157,0.853421170833957,0.882204967650348,0.761040713803704,1.22970459474167,1.13751263902932,0.909137155439925,1.39223380415276,1.22525567581673,0.820744617580587,0.815294205162538,1.39609030304982,1.22610754347349,1.23479542941393,0.860463688636968,1.41790633674796,1.26722198097193,1.12049646612653,1.20465552145703,0.717848886725879,1.20658671654381,1.14662715213096,1.42639542831764,1.38223868461469,1.20601974663233,1.4434671142379,1.11480330153285,1.38778472918323,0.896558872305141,1.23749304177788,0.968215434991249,1.30651182082124,1.23552658947514,1.01653521421965,0.818627524476363,1.30160997143599,1.27029913631432,1.40360610263523,1.03051670531104,1.50517403574788,1.27831190810558,1.20246993825154,0.861701861175822,0.816558121176238,0.869481209544972,1.81327289090364,1.37416408416245,1.20233463035019,1.35482581762473,1.26663331665833,1.25865938140306,0.809385230993088,1.67758559250021,1.05012601512181,0.982885421678466,1.01629321278741,1.05976704219973,1.63377788356404,0.383491599707816
Rps13,0.680005676174259,1.13883992746372,0.974145325327779,1.28920292549895,1.23226263102902,0.836433750644977,1.05142220520141,1.1897598129395,1.18683001531394,1.08783986084775,1.10741410488246,1.01485643223557,1.22930115071569,1.1691755504366,1.12689564227057,1.2428705201328,1.23775371564756,1.14679239128823,1.23683839630392,1.17401513175059,1.48170574652393,1.14616247751545,1.44379745973371,1.39030431466771,1.22059887688158,1.1815513153438,2.51725205294878,1.09258714683195,1.06149510256884,1.09796875779807,1.08088534539943,1.26340256429482,1.38890016975447,1.03640040444894,1.36334236898905,1.09305115163237,1.02436013735456,0.951587962412276,1.27352525477944,1.00576470967119,1.063483779225,1.24455237310553,1.01905093208373,1.10606274714563,1.36196754964273,1.52990863644199,1.14456581611119,1.31402847061686,1.1460740088752,1.22865509455264,1.46039853023327,1.16541693016533,1.34189107001902,1.04145104855865,1.06835316396899,0.978189485327158,0.896558872305141,1.19181855811364,1.35775983740755,1.11880377330398,1.18803300284268,1.17692086881638,1.0457741727514,1.22046221760582,1.12186630112103,0.979591836734694,1.14203837615977,1.00792904179546,1.19549169997479,1.23496912577186,1.28002805540943,1.2137359384251,1.42981354458506,1.66327789073698,0.874653400750285,1,1.21361486711517,0.810405202601301,1.22450970826422,1.01855220080029,1.65839752199775,1.2741528983478,1.15128187504296,1.30898565807018,1.43211762459423,0.557299375943708,0.931336742147553
Rps14,2.37604654462892,2.35895299872503,2.27147408405833,1.98073279144309,2.01894233037851,2.53102680389974,2.00884308742123,1.98150026649244,1.91424196018377,2.18993712485208,1.71717902350814,2.5376962536919,1.91973056413135,1.90844806342744,2.26278247317629,2.06293805510627,2.23972966695198,2.20833518658542,1.85388256566622,2.5194737430584,1.99051961373526,1.92224981219069,1.95116968025335,2.1266256774359,2.59967825468116,1.83865868804336,1.64417982192604,2.03813875630556,1.8671456292737,1.67939312272296,1.69358999419981,2.50056234535503,1.91278356711799,1.9464105156724,2.3429721735718,1.79974521819179,1.86066548200432,2.11728321636731,1.44164249051551,1.89333676854208,2.09671197440378,1.721558509139,2.72770058728437,1.94004076480718,2.21862539970787,2.68488191691088,1.88138006023278,2.39688526584743,2.04569626288187,2.09744566751341,1.87086454621473,1.86105339235703,2.1920573506386,1.6145483928086,2.63336549112088,2.17241021741385,2.1455223880597,2.24661366523458,2.29492463162649,2.17167044209765,1.6539554877626,1.85764861872411,2.15751832916023,2.29810438847053,2.24205064376961,2.30711313651674,2.66028593309406,1.73027818841554,1.69781426668107,2.14494637634059,2.35966032915007,2.24985198342214,2.2703120471452,2.54991500283324,1.72789920078291,3.31906614785992,1.81309531739159,2.16408204102051,1.78066152795395,2.1371407784649,2.25048655464488,2.2542705124615,1.19939514743281,1.20003902565937,1.0502195913691,2.52634945664706,2.94010226442659
Rps15,0.970625798212005,1.07991689821047,1.08136257811543,1.11388549469621,0.945768310357612,0.99122830839421,1.00442154371062,1.07628561112735,0.870980091883614,1.16625557820898,0.928028933092224,1.06482201150319,1.05529048554589,1.32185139551079,1.04897200743272,0.964785335262904,0.963475128786842,1.04078637192545,1.13130493669711,0.898214751593306,1.51672623916059,1.57243704803904,1.20202948888208,0.811910723565658,1.31927541518901,1.135260246133,0.781121975200743,1.05186961340964,1.46172149325448,1.03308878574637,0.968406615415675,1.1171927719877,0.880448996499322,0.918436130771824,1.1002667093014,0.894990840872953,0.938617093103691,0.951587962412276,1.21252696570706,1.2975427522463,1.00448539033485,0.88788187593504,0.913667150954593,1.30413851412038,0.979037542931586,1.02137562489226,0.782596876766029,1.02202214381312,0.880918326181832,0.985217329946373,1.00829606292656,0.831150058722559,1.00027174264677,0.785577299559329,1.47568513952907,1.34976322975355,1.21527777777778,1.11046088408672,0.947044543555581,0.998096331982686,1.07501906676836,0.985551621854368,0.955815104127622,1.04193715917943,1.06762314038466,0.882108183079057,0.931700034938751,0.860099448998791,1.46195671743906,1.23496912577186,1.13474111369956,1.11999210578251,0.908124818858081,1.74660844638512,1.16518512477573,0.910505836575876,1.22693665489909,1.23261630815408,1.00985461996292,1.16405965805748,1.57068062827225,1.14813777653318,1.33342497766169,1.13499626004098,1.31754821462669,1.07201564975491,1.09569028487947
Rps15a,1.17837377607493,1.81696272102485,1.04153902708001,1.94354424551524,1.77087195389127,1.44203351166391,2.08021446227762,1.8817805133848,1.59839203675345,1.94185830992743,1.57323688969259,1.90146787768426,1.84114510244176,1.93523329940537,1.75028472097345,1.68837433671008,1.92663206895784,1.86956070512535,2.26742247415805,1.81506466400805,2.2718132481394,1.85152264129664,2.31552422787483,2.07060856184492,1.79890319532572,2.08479169018855,2.63105187451066,1.77347478906056,1.74586490482351,1.20027948295653,1.16035749649906,1.43585513983655,1.7933868858584,1.50264015279182,1.9592596091655,1.39200133899928,1.44479100650736,1.53443558938979,2.46224801011679,2.3934816914109,1.33275847723645,1.66843737126255,1.28711453068407,1.37551285336884,1.97781374600292,2.26254094121703,1.60954567890637,1.49653242486921,1.33311328712363,1.95455828394016,2.06343313359402,1.51775228114554,1.94619495593887,1.55245037770058,1.43280808947011,1.36531747952024,1.48735489220564,2.036796505902,1.44385479591261,2.06478852268981,1.69312903002149,1.76105271311472,1.78718682999235,2.16177616203583,1.62981775979951,1.55102040816327,1.50271922301864,1.65972315548985,1.50336682150445,1.55996100097498,1.74093835324766,1.75893033353069,2.02878948893827,2.91656944768508,1.8114907845376,1.46303501945525,1.81309531739159,1.44172086043022,1.29280905454191,1.16405965805748,2.53282530632384,1.59619154298516,1.17877517355145,0.954502585449933,0.773343517280886,2.44657587230276,0.785244704163623
Rps16,1.04952462040585,1.12664895589408,1.18245313074378,1.08466592289575,1.04486164009572,1.03196371832822,1.21679490303938,1.04018018327803,1.33996937212864,1.0721567173755,1.09728752260398,1.18584974795141,1.10019646365422,0.806235602935662,0.980039561229994,1.13220396697029,0.888382615446785,1.22240507642812,1.32002763807867,0.961574298386195,1.07637178658738,0.879884236825153,0.984097796846801,1.11021873671281,1.3922362495739,1.2763915547025,0.657307769341418,1.11973216911349,0.981218813527999,1.31881020112791,1.3382084798067,1.04221339131739,0.844711214353593,1.06729580945961,0.765971672129241,1.0735240787406,1.20040261951213,1.21327465207565,1.41337499070148,0.823161894947023,1.02263874076259,1.25756163136099,0.50236346149911,0.950380463549987,1.14484228810548,1.2971901396311,1.16960319333863,1.59386786713712,1.20658671654381,0.996683601467683,0.824748706667731,0.795013099647665,0.829462078960649,1.14170567535956,1.10408403901812,1.08361273374581,1.15049751243781,1.12758881546081,0.856715406763394,0.932159227472376,1.18421964917146,1.18375548477931,1.07351155224373,0.908854842897949,0.984366195998621,0.895581533584307,0.923230034621126,1.19607579626394,0.617550682366497,0.454988625284368,0.841662283008943,1.19400039471087,0.869481209544972,0.489983667211093,0.936837383787311,1.00778210116732,0.893891960301072,0.906453226613307,1.11718216411357,1.05492906511459,0.38924371590691,0.532063847661719,1.2887483675854,1.04231031903477,1.08840939469162,0.73246654716125,1.05916727538349
